,creation_source,opted_in_to_mailing_list,enabled_for_marketing_drip,org_id,email_domain,prev exp,no. of visits,result,inv_user_status,cr_year,cr_mon,week_no,day
290,SIGNUP,1,1,3,hotmail.com,1,2,False,uninvited,2013,04,week1,Wednesday
291,SIGNUP,0,0,12,yahoo.com,0,1,False,uninvited,2014,05,week3,Wednesday
292,GUEST_INVITE,0,0,0,gustr.com,0,1,False,False,2014,05,week5,Friday
293,ORG_INVITE,0,0,332,yahoo.com,0,1,False,False,2012,09,week3,Saturday
294,SIGNUP_GOOGLE_AUTH,0,0,121,gmail.com,0,1,False,uninvited,2012,10,week2,Wednesday
295,PERSONAL_PROJECTS,0,0,16,yahoo.com,0,0,False,uninvited,2014,02,week1,Sunday
296,SIGNUP,1,0,79,ygefm.com,0,271,True,uninvited,2013,03,week2,Thursday
297,GUEST_INVITE,0,0,10,mohuc.com,0,94,True,False,2013,06,week5,Saturday
298,GUEST_INVITE,1,0,55,yahoo.com,0,1,False,True,2013,06,week3,Tuesday
299,ORG_INVITE,1,1,3,gmail.com,0,1,False,False,2012,11,week2,Friday
300,PERSONAL_PROJECTS,1,0,1,jourrapide.com,0,0,False,uninvited,2012,12,week1,Monday
301,SIGNUP_GOOGLE_AUTH,1,1,398,gmail.com,0,1,False,uninvited,2012,12,week1,Sunday
302,SIGNUP_GOOGLE_AUTH,0,0,316,gmail.com,1,1,False,uninvited,2014,03,week5,Saturday
303,ORG_INVITE,0,0,336,jpafx.com,0,0,False,False,2013,12,week1,Monday
304,SIGNUP_GOOGLE_AUTH,1,1,142,gmail.com,0,17,True,uninvited,2014,03,week2,Sunday
305,PERSONAL_PROJECTS,0,0,20,yahoo.com,0,0,False,uninvited,2012,09,week1,Monday
306,ORG_INVITE,1,0,75,yahoo.com,0,0,False,True,2013,01,week4,Friday
307,ORG_INVITE,1,0,3,hotmail.com,0,1,False,False,2013,02,week3,Saturday
308,GUEST_INVITE,0,0,17,gmail.com,0,1,False,False,2014,04,week1,Wednesday
309,SIGNUP_GOOGLE_AUTH,0,0,269,gmail.com,0,167,True,uninvited,2013,08,week2,Saturday
310,SIGNUP,1,1,135,yahoo.com,0,81,True,uninvited,2013,03,week4,Monday
311,ORG_INVITE,0,0,147,gmail.com,0,1,False,False,2012,12,week2,Thursday
312,SIGNUP,0,0,17,gmail.com,0,1,False,uninvited,2013,11,week4,Wednesday
313,SIGNUP,0,0,200,gustr.com,0,0,False,uninvited,2013,08,week4,Tuesday
314,PERSONAL_PROJECTS,0,0,211,hotmail.com,0,1,False,uninvited,2013,06,week2,Thursday
315,ORG_INVITE,1,0,1,yahoo.com,0,1,False,False,2012,08,week5,Thursday
316,SIGNUP_GOOGLE_AUTH,0,0,131,gmail.com,0,1,False,uninvited,2013,09,week4,Monday
317,PERSONAL_PROJECTS,0,0,47,gmail.com,0,0,False,uninvited,2014,01,week4,Thursday
318,ORG_INVITE,0,0,18,yahoo.com,0,1,False,False,2014,01,week4,Saturday
319,SIGNUP,0,0,122,yahoo.com,0,1,False,uninvited,2013,08,week4,Saturday
320,SIGNUP,0,0,382,gmail.com,0,4,True,uninvited,2012,09,week1,Wednesday
321,ORG_INVITE,0,0,69,yahoo.com,0,202,True,False,2013,04,week4,Saturday
322,ORG_INVITE,1,1,0,yahoo.com,0,1,False,False,2013,03,week3,Sunday
323,PERSONAL_PROJECTS,0,0,141,hotmail.com,0,0,False,uninvited,2013,11,week3,Tuesday
324,GUEST_INVITE,0,0,178,vlups.com,0,1,False,False,2014,02,week2,Thursday
325,SIGNUP_GOOGLE_AUTH,0,0,365,gmail.com,0,1,False,uninvited,2014,04,week3,Thursday
326,ORG_INVITE,0,0,188,ivehx.com,0,0,False,False,2013,10,week3,Thursday
327,PERSONAL_PROJECTS,0,0,139,yahoo.com,0,0,False,uninvited,2013,01,week3,Sunday
328,GUEST_INVITE,0,0,144,cuvox.de,0,1,False,False,2012,11,week2,Saturday
329,GUEST_INVITE,1,0,62,hotmail.com,0,3,False,True,2014,02,week2,Wednesday
330,SIGNUP_GOOGLE_AUTH,0,0,275,gmail.com,0,1,False,uninvited,2012,08,week1,Thursday
331,GUEST_INVITE,0,0,15,gmail.com,0,0,False,False,2013,10,week4,Thursday
332,ORG_INVITE,1,0,335,gmail.com,0,1,False,False,2014,03,week2,Monday
333,GUEST_INVITE,0,0,7,gmail.com,0,0,False,False,2014,02,week2,Sunday
334,SIGNUP,0,0,45,gmail.com,0,1,False,uninvited,2013,09,week2,Wednesday
335,PERSONAL_PROJECTS,0,0,373,gustr.com,0,0,False,uninvited,2012,07,week3,Saturday
336,SIGNUP_GOOGLE_AUTH,1,0,343,gmail.com,0,4,False,uninvited,2013,06,week3,Thursday
337,GUEST_INVITE,0,0,64,gustr.com,0,2,False,False,2014,05,week3,Sunday
338,SIGNUP_GOOGLE_AUTH,0,0,109,gmail.com,0,1,False,uninvited,2012,12,week4,Saturday
339,SIGNUP,1,0,200,gustr.com,0,1,False,uninvited,2013,08,week2,Monday
340,GUEST_INVITE,1,1,2,gustr.com,0,108,True,False,2013,08,week1,Wednesday
341,SIGNUP_GOOGLE_AUTH,0,0,61,gmail.com,0,1,False,uninvited,2013,12,week4,Saturday
342,ORG_INVITE,0,0,231,gustr.com,0,1,False,True,2012,09,week4,Saturday
343,PERSONAL_PROJECTS,0,0,0,yahoo.com,0,0,False,uninvited,2013,06,week1,Thursday
344,ORG_INVITE,0,0,16,cuvox.de,0,9,True,False,2014,02,week4,Friday
345,GUEST_INVITE,0,0,2,hotmail.com,0,1,False,False,2013,05,week4,Monday
346,GUEST_INVITE,0,0,338,yahoo.com,0,9,True,False,2013,07,week2,Wednesday
347,PERSONAL_PROJECTS,1,1,311,gmail.com,0,0,False,uninvited,2012,10,week1,Tuesday
348,PERSONAL_PROJECTS,1,1,340,gmail.com,0,1,False,uninvited,2013,03,week5,Saturday
349,SIGNUP_GOOGLE_AUTH,0,0,334,gmail.com,0,2,False,uninvited,2013,03,week3,Friday
350,SIGNUP,0,0,163,yahoo.com,0,33,True,uninvited,2013,12,week4,Saturday
351,ORG_INVITE,1,0,2,gmail.com,0,1,False,False,2013,09,week3,Friday
352,SIGNUP,1,0,9,cuvox.de,0,1,False,uninvited,2014,05,week5,Thursday
353,SIGNUP_GOOGLE_AUTH,0,0,302,gmail.com,0,1,False,uninvited,2013,05,week1,Sunday
354,SIGNUP,0,0,60,jourrapide.com,0,0,False,uninvited,2013,08,week2,Thursday
355,GUEST_INVITE,0,0,4,bnklb.com,0,0,False,False,2014,04,week2,Monday
356,ORG_INVITE,0,0,156,gustr.com,0,1,False,False,2014,05,week2,Sunday
357,SIGNUP,0,0,17,jourrapide.com,0,0,False,uninvited,2013,07,week2,Monday
358,PERSONAL_PROJECTS,0,0,9,gmail.com,0,0,False,uninvited,2013,04,week2,Thursday
359,SIGNUP_GOOGLE_AUTH,0,0,84,gmail.com,0,1,False,uninvited,2013,11,week3,Tuesday
360,PERSONAL_PROJECTS,1,1,110,gustr.com,0,0,False,uninvited,2013,10,week2,Wednesday
361,PERSONAL_PROJECTS,0,0,285,hotmail.com,0,9,True,uninvited,2012,10,week2,Friday
362,SIGNUP,0,0,1,gustr.com,0,49,True,uninvited,2013,08,week5,Saturday
363,SIGNUP,1,1,380,vvtgw.com,0,1,False,uninvited,2013,11,week1,Tuesday
364,SIGNUP_GOOGLE_AUTH,0,0,8,gmail.com,0,1,False,uninvited,2014,03,week4,Monday
365,SIGNUP,1,1,148,gmail.com,1,1,False,uninvited,2014,05,week1,Wednesday
366,ORG_INVITE,0,0,272,hotmail.com,0,7,False,False,2012,11,week3,Thursday
367,GUEST_INVITE,0,0,244,yahoo.com,0,1,False,False,2013,06,week3,Saturday
368,PERSONAL_PROJECTS,0,0,275,gmail.com,0,0,False,uninvited,2013,05,week4,Tuesday
369,ORG_INVITE,0,0,414,cuvox.de,0,110,True,False,2013,11,week3,Saturday
370,GUEST_INVITE,0,0,264,jourrapide.com,0,1,False,False,2013,08,week1,Tuesday
371,GUEST_INVITE,0,1,89,gustr.com,0,0,False,False,2012,12,week5,Sunday
372,GUEST_INVITE,0,0,39,hotmail.com,0,0,False,False,2013,11,week1,Sunday
373,PERSONAL_PROJECTS,0,0,237,gmail.com,0,1,False,uninvited,2013,02,week3,Wednesday
374,ORG_INVITE,0,0,129,yahoo.com,0,11,False,False,2013,12,week2,Wednesday
375,SIGNUP_GOOGLE_AUTH,1,0,104,gmail.com,0,1,False,uninvited,2012,08,week2,Friday
376,GUEST_INVITE,0,0,336,ndaqg.com,0,0,False,False,2014,02,week3,Friday
377,PERSONAL_PROJECTS,0,1,336,jourrapide.com,0,0,False,uninvited,2013,08,week4,Monday
378,SIGNUP,0,0,346,gustr.com,0,1,False,uninvited,2013,07,week4,Thursday
379,ORG_INVITE,0,0,123,cuvox.de,0,0,False,False,2012,12,week1,Tuesday
380,SIGNUP,1,0,362,yahoo.com,0,1,False,uninvited,2014,04,week3,Sunday
381,ORG_INVITE,0,0,92,dppey.com,0,3,False,True,2013,05,week1,Thursday
382,SIGNUP,0,1,7,hotmail.com,0,21,True,uninvited,2014,01,week3,Sunday
383,GUEST_INVITE,0,0,82,hotmail.com,0,0,False,False,2013,06,week3,Saturday
384,PERSONAL_PROJECTS,0,0,52,jourrapide.com,0,0,False,uninvited,2012,11,week4,Thursday
385,PERSONAL_PROJECTS,1,0,282,cuvox.de,0,0,False,uninvited,2013,01,week2,Sunday
386,SIGNUP,1,0,152,gmail.com,0,0,False,uninvited,2012,09,week2,Sunday
387,ORG_INVITE,1,1,165,yahoo.com,0,1,False,False,2014,05,week4,Thursday
388,GUEST_INVITE,0,0,191,hotmail.com,0,1,False,False,2012,09,week3,Monday
389,SIGNUP,0,0,331,hotmail.com,0,8,False,uninvited,2014,03,week2,Wednesday
390,SIGNUP,0,0,249,gmail.com,0,1,False,uninvited,2013,02,week3,Saturday
391,PERSONAL_PROJECTS,0,0,338,hotmail.com,0,0,False,uninvited,2012,06,week1,Sunday
392,ORG_INVITE,0,0,71,jourrapide.com,0,1,False,False,2013,11,week4,Thursday
393,SIGNUP_GOOGLE_AUTH,0,0,276,gmail.com,0,1,False,uninvited,2013,02,week2,Saturday
394,SIGNUP,0,0,191,gustr.com,0,1,False,uninvited,2013,03,week4,Wednesday
395,PERSONAL_PROJECTS,0,0,160,yahoo.com,0,0,False,uninvited,2012,07,week3,Friday
396,ORG_INVITE,0,0,30,hotmail.com,0,5,True,False,2012,11,week4,Friday
397,ORG_INVITE,0,0,105,gmail.com,0,12,False,True,2013,06,week2,Monday
398,GUEST_INVITE,0,0,221,hotmail.com,1,1,False,False,2014,02,week4,Thursday
399,SIGNUP,1,0,4,gmail.com,1,1,False,uninvited,2013,10,week1,Monday
400,ORG_INVITE,0,0,9,mykch.com,0,41,True,False,2013,12,week4,Saturday
401,ORG_INVITE,1,1,185,gmail.com,0,1,False,True,2013,07,week2,Saturday
402,ORG_INVITE,1,0,135,hotmail.com,0,1,False,False,2014,02,week1,Monday
403,GUEST_INVITE,0,0,171,yahoo.com,0,0,False,False,2013,09,week2,Saturday
404,ORG_INVITE,0,0,39,jourrapide.com,0,1,False,False,2012,12,week3,Monday
405,SIGNUP_GOOGLE_AUTH,0,0,130,gmail.com,0,1,False,uninvited,2013,08,week2,Sunday
406,ORG_INVITE,1,1,0,gustr.com,0,1,False,False,2013,11,week3,Sunday
407,SIGNUP,0,0,98,ohtxi.com,0,1,False,uninvited,2012,06,week3,Friday
408,ORG_INVITE,0,0,361,hotmail.com,0,1,False,False,2014,04,week3,Tuesday
409,ORG_INVITE,0,0,136,cuvox.de,0,0,False,False,2014,03,week2,Saturday
410,ORG_INVITE,1,0,94,yahoo.com,0,1,False,False,2014,02,week4,Tuesday
411,PERSONAL_PROJECTS,1,1,192,iitsl.com,0,0,False,uninvited,2014,05,week4,Sunday
412,ORG_INVITE,0,0,143,yahoo.com,0,2,False,False,2013,04,week1,Saturday
413,PERSONAL_PROJECTS,1,1,164,jourrapide.com,0,0,False,uninvited,2014,04,week4,Wednesday
414,PERSONAL_PROJECTS,0,0,14,jourrapide.com,0,0,False,uninvited,2013,12,week2,Tuesday
415,ORG_INVITE,0,0,413,hotmail.com,0,1,False,False,2014,03,week5,Sunday
416,PERSONAL_PROJECTS,0,0,9,gmail.com,0,4,False,uninvited,2013,01,week1,Monday
417,ORG_INVITE,0,0,58,yahoo.com,0,32,True,True,2013,07,week1,Monday
418,PERSONAL_PROJECTS,0,0,15,cuvox.de,0,0,False,uninvited,2013,06,week2,Friday
419,GUEST_INVITE,1,1,235,yahoo.com,0,1,False,False,2013,05,week3,Friday
420,PERSONAL_PROJECTS,0,0,4,gmail.com,0,0,False,uninvited,2012,11,week4,Tuesday
421,GUEST_INVITE,1,1,143,gmail.com,0,0,False,False,2012,07,week2,Monday
422,ORG_INVITE,1,0,8,yahoo.com,0,1,False,False,2013,11,week2,Saturday
423,SIGNUP_GOOGLE_AUTH,0,0,196,gmail.com,0,1,False,uninvited,2014,04,week2,Saturday
424,PERSONAL_PROJECTS,0,0,152,yahoo.com,0,1,False,uninvited,2013,01,week3,Sunday
425,ORG_INVITE,0,0,128,gmail.com,0,1,False,True,2013,05,week1,Friday
426,GUEST_INVITE,1,0,95,yahoo.com,0,1,False,True,2013,04,week2,Wednesday
427,GUEST_INVITE,0,0,273,gustr.com,0,0,False,False,2014,03,week2,Sunday
428,GUEST_INVITE,1,0,264,hotmail.com,0,0,False,False,2012,11,week5,Friday
429,SIGNUP,0,0,352,hotmail.com,0,96,True,uninvited,2013,09,week3,Tuesday
430,SIGNUP,0,0,286,jourrapide.com,0,1,False,uninvited,2012,08,week2,Monday
431,ORG_INVITE,0,0,17,gmail.com,0,0,False,False,2013,02,week2,Thursday
432,SIGNUP,0,0,327,cuvox.de,0,1,False,uninvited,2014,05,week1,Sunday
433,GUEST_INVITE,1,1,9,jourrapide.com,0,1,False,False,2012,11,week3,Friday
434,SIGNUP_GOOGLE_AUTH,0,0,31,gmail.com,0,1,False,uninvited,2013,05,week2,Sunday
435,ORG_INVITE,0,0,1,jourrapide.com,0,1,False,False,2012,07,week2,Sunday
436,PERSONAL_PROJECTS,0,1,200,gkfxa.com,0,0,False,uninvited,2013,06,week1,Friday
437,ORG_INVITE,0,0,334,lfrvf.com,0,1,False,False,2013,08,week3,Saturday
438,PERSONAL_PROJECTS,0,0,5,hotmail.com,0,1,False,uninvited,2014,01,week3,Tuesday
439,SIGNUP_GOOGLE_AUTH,0,0,394,gmail.com,0,1,False,uninvited,2014,01,week1,Saturday
440,ORG_INVITE,0,1,162,qxqou.com,0,0,False,False,2014,02,week4,Monday
441,PERSONAL_PROJECTS,0,0,365,vmxgl.com,0,1,False,uninvited,2014,04,week4,Monday
442,ORG_INVITE,1,0,3,jourrapide.com,0,0,False,False,2013,09,week5,Sunday
443,ORG_INVITE,0,0,229,cuvox.de,0,1,False,False,2014,04,week2,Saturday
444,GUEST_INVITE,0,0,289,gmail.com,0,487,True,True,2012,07,week4,Tuesday
445,ORG_INVITE,0,1,381,gustr.com,0,1,False,False,2014,03,week4,Thursday
446,PERSONAL_PROJECTS,0,0,319,gmail.com,0,0,False,uninvited,2012,09,week1,Thursday
447,SIGNUP_GOOGLE_AUTH,0,0,1,gmail.com,0,1,False,uninvited,2013,11,week4,Friday
448,ORG_INVITE,0,0,205,cuvox.de,0,1,False,False,2014,04,week4,Friday
449,SIGNUP,0,0,165,yahoo.com,0,117,True,uninvited,2012,12,week1,Tuesday
450,SIGNUP,0,0,130,yahoo.com,0,1,False,uninvited,2012,07,week4,Sunday
451,SIGNUP,1,1,320,gmail.com,0,1,False,uninvited,2013,08,week2,Thursday
452,ORG_INVITE,0,0,42,oedcb.com,0,1,False,False,2013,11,week4,Wednesday
453,PERSONAL_PROJECTS,0,0,249,jourrapide.com,0,0,False,uninvited,2012,07,week5,Monday
454,PERSONAL_PROJECTS,0,0,29,gustr.com,0,3,False,uninvited,2012,11,week3,Wednesday
455,ORG_INVITE,1,0,222,ruynp.com,0,0,False,True,2013,11,week2,Saturday
456,SIGNUP,1,1,13,gmail.com,0,1,False,uninvited,2013,10,week3,Sunday
457,PERSONAL_PROJECTS,0,0,334,iacks.com,0,0,False,uninvited,2014,05,week3,Monday
458,PERSONAL_PROJECTS,0,0,22,sypfc.com,0,0,False,uninvited,2014,01,week3,Monday
459,ORG_INVITE,1,0,25,hotmail.com,0,11,True,False,2012,12,week1,Tuesday
460,GUEST_INVITE,0,0,245,cuvox.de,0,1,False,False,2013,09,week4,Friday
461,ORG_INVITE,1,0,9,hotmail.com,0,146,True,False,2013,02,week1,Thursday
462,PERSONAL_PROJECTS,0,1,366,gustr.com,0,0,False,uninvited,2013,10,week3,Wednesday
463,ORG_INVITE,0,1,262,cuvox.de,0,1,False,False,2012,12,week4,Saturday
464,GUEST_INVITE,1,0,9,gmail.com,0,1,False,False,2012,07,week1,Friday
465,PERSONAL_PROJECTS,0,0,11,jourrapide.com,0,0,False,uninvited,2012,11,week2,Friday
466,GUEST_INVITE,0,0,102,gmail.com,0,0,False,False,2013,05,week4,Saturday
467,GUEST_INVITE,1,1,143,gustr.com,0,0,False,False,2014,05,week5,Thursday
468,SIGNUP,1,0,99,cuvox.de,0,24,True,uninvited,2013,12,week3,Friday
469,PERSONAL_PROJECTS,1,1,193,gustr.com,0,0,False,uninvited,2012,11,week2,Thursday
470,PERSONAL_PROJECTS,0,0,336,yahoo.com,0,76,True,uninvited,2013,07,week1,Friday
471,SIGNUP,0,0,271,gmail.com,0,6,True,uninvited,2014,04,week3,Wednesday
472,ORG_INVITE,0,0,366,cuvox.de,0,1,False,True,2013,01,week4,Friday
473,SIGNUP_GOOGLE_AUTH,0,0,136,gmail.com,0,1,False,uninvited,2014,02,week2,Saturday
474,GUEST_INVITE,0,0,340,jourrapide.com,0,0,False,False,2013,10,week1,Friday
475,ORG_INVITE,0,0,412,hotmail.com,0,0,False,False,2014,05,week4,Tuesday
476,GUEST_INVITE,0,0,93,rbdmz.com,0,1,False,False,2013,08,week1,Thursday
477,SIGNUP,0,0,411,hotmail.com,0,5,True,uninvited,2013,04,week2,Thursday
478,ORG_INVITE,0,0,88,gustr.com,0,6,True,False,2014,05,week3,Sunday
479,GUEST_INVITE,0,0,382,yahoo.com,0,1,False,False,2014,03,week3,Friday
480,SIGNUP,0,0,22,gmail.com,0,6,False,uninvited,2014,03,week4,Sunday
481,PERSONAL_PROJECTS,0,0,53,yahoo.com,0,1,False,uninvited,2013,08,week5,Thursday
482,ORG_INVITE,0,0,141,gustr.com,0,98,True,False,2013,09,week2,Monday
483,PERSONAL_PROJECTS,0,0,368,cuvox.de,0,0,False,uninvited,2014,01,week2,Thursday
484,PERSONAL_PROJECTS,0,0,411,gmail.com,0,0,False,uninvited,2012,09,week1,Wednesday
485,SIGNUP,0,0,366,gmail.com,0,2,False,uninvited,2014,03,week1,Tuesday
486,SIGNUP,0,0,356,octon.com,1,1,False,uninvited,2013,07,week2,Thursday
487,SIGNUP,1,0,2,cuvox.de,0,1,False,uninvited,2013,07,week4,Thursday
488,PERSONAL_PROJECTS,0,0,1,yahoo.com,0,0,False,uninvited,2012,12,week2,Thursday
489,SIGNUP,0,0,179,jourrapide.com,0,1,False,uninvited,2012,12,week2,Saturday
490,PERSONAL_PROJECTS,0,0,309,yahoo.com,0,0,False,uninvited,2013,01,week3,Friday
491,ORG_INVITE,0,0,52,hotmail.com,0,78,True,False,2013,10,week4,Sunday
492,ORG_INVITE,1,1,120,yahoo.com,0,1,False,False,2013,04,week4,Tuesday
493,SIGNUP,0,0,330,hotmail.com,1,31,True,uninvited,2014,01,week2,Thursday
494,GUEST_INVITE,0,0,4,gmail.com,0,1,False,False,2013,04,week4,Friday
495,ORG_INVITE,0,0,198,gmail.com,0,0,False,False,2012,08,week1,Thursday
496,GUEST_INVITE,0,0,65,yahoo.com,0,205,True,False,2012,09,week1,Saturday
497,ORG_INVITE,0,0,296,yahoo.com,0,1,False,False,2014,01,week1,Monday
498,GUEST_INVITE,0,0,55,gmail.com,0,0,False,True,2013,05,week3,Tuesday
499,GUEST_INVITE,1,1,68,ktsjn.com,0,2,False,False,2014,04,week4,Wednesday
500,GUEST_INVITE,0,0,33,yahoo.com,0,1,False,True,2014,04,week3,Tuesday
501,GUEST_INVITE,0,0,36,gmail.com,0,17,True,False,2014,02,week1,Tuesday
502,PERSONAL_PROJECTS,0,0,68,gmail.com,0,0,False,uninvited,2013,08,week1,Sunday
503,SIGNUP_GOOGLE_AUTH,0,0,103,gmail.com,0,1,False,uninvited,2013,12,week4,Sunday
504,SIGNUP,0,0,331,yahoo.com,0,1,False,uninvited,2013,03,week2,Saturday
505,ORG_INVITE,0,0,339,yahoo.com,0,5,True,False,2014,03,week2,Sunday
506,PERSONAL_PROJECTS,0,0,3,gmail.com,0,0,False,uninvited,2013,12,week4,Saturday
507,ORG_INVITE,0,0,0,yahoo.com,0,1,False,False,2014,05,week1,Friday
508,GUEST_INVITE,0,0,98,hotmail.com,0,283,True,False,2012,08,week4,Friday
509,GUEST_INVITE,0,0,231,yahoo.com,0,308,True,True,2012,06,week1,Thursday
510,ORG_INVITE,0,0,71,gmail.com,0,3,False,False,2013,02,week3,Monday
511,SIGNUP_GOOGLE_AUTH,0,0,7,gmail.com,0,134,True,uninvited,2013,05,week4,Wednesday
512,ORG_INVITE,1,0,1,hotmail.com,0,1,False,False,2013,12,week3,Saturday
513,SIGNUP,0,0,2,gmail.com,0,1,False,uninvited,2012,12,week1,Sunday
514,ORG_INVITE,1,0,18,jourrapide.com,0,1,False,False,2013,08,week1,Friday
515,GUEST_INVITE,0,0,1,gmail.com,0,1,False,False,2014,02,week3,Monday
516,SIGNUP_GOOGLE_AUTH,0,0,75,gmail.com,1,1,False,uninvited,2013,09,week1,Sunday
517,ORG_INVITE,1,0,11,yahoo.com,0,28,True,False,2014,01,week4,Sunday
518,ORG_INVITE,0,0,2,cuvox.de,0,1,False,False,2013,11,week2,Thursday
519,PERSONAL_PROJECTS,0,0,20,gmail.com,0,12,True,uninvited,2012,12,week4,Wednesday
520,SIGNUP,0,0,74,gmail.com,0,1,False,uninvited,2012,08,week4,Sunday
521,SIGNUP_GOOGLE_AUTH,0,0,2,gmail.com,0,89,True,uninvited,2013,06,week2,Thursday
522,PERSONAL_PROJECTS,1,1,242,yahoo.com,1,0,False,uninvited,2014,03,week3,Wednesday
523,GUEST_INVITE,0,0,9,jourrapide.com,0,1,False,True,2013,06,week2,Wednesday
524,ORG_INVITE,1,0,4,gmail.com,0,1,False,False,2014,04,week1,Tuesday
525,PERSONAL_PROJECTS,1,0,224,gustr.com,0,1,False,uninvited,2012,12,week1,Tuesday
526,GUEST_INVITE,1,1,1,oygiw.com,0,0,False,False,2014,04,week2,Thursday
527,SIGNUP,0,0,4,gmail.com,0,3,False,uninvited,2013,05,week4,Monday
528,ORG_INVITE,0,0,4,yahoo.com,0,114,True,False,2013,08,week3,Thursday
529,PERSONAL_PROJECTS,0,0,68,gmail.com,0,0,False,uninvited,2012,11,week3,Wednesday
530,ORG_INVITE,1,0,236,jourrapide.com,0,1,False,False,2014,01,week1,Saturday
531,PERSONAL_PROJECTS,0,0,4,hotmail.com,1,0,False,uninvited,2014,03,week1,Tuesday
532,SIGNUP_GOOGLE_AUTH,0,0,184,gmail.com,0,1,False,uninvited,2014,01,week1,Saturday
533,SIGNUP_GOOGLE_AUTH,0,0,172,gmail.com,0,1,False,uninvited,2014,03,week3,Wednesday
534,ORG_INVITE,0,0,371,yahoo.com,0,250,True,False,2013,04,week4,Wednesday
535,SIGNUP_GOOGLE_AUTH,0,0,383,gmail.com,0,1,False,uninvited,2013,02,week3,Tuesday
536,SIGNUP,0,0,197,yahoo.com,0,1,False,uninvited,2013,07,week1,Monday
537,SIGNUP_GOOGLE_AUTH,1,1,40,gmail.com,0,1,False,uninvited,2013,09,week2,Monday
538,GUEST_INVITE,0,0,41,qhmpn.com,0,1,False,False,2014,04,week4,Saturday
539,GUEST_INVITE,0,0,380,gmail.com,0,56,True,True,2013,03,week2,Tuesday
540,GUEST_INVITE,0,0,86,yahoo.com,0,0,False,False,2014,01,week1,Sunday
541,ORG_INVITE,0,0,45,yahoo.com,0,1,False,False,2014,04,week3,Friday
542,SIGNUP,0,0,44,jourrapide.com,0,5,False,uninvited,2014,03,week2,Thursday
543,ORG_INVITE,0,0,186,gmail.com,0,0,False,False,2012,10,week2,Thursday
544,GUEST_INVITE,0,0,405,yahoo.com,0,0,False,False,2012,08,week5,Thursday
545,ORG_INVITE,1,1,290,tzqgh.com,0,1,False,False,2014,03,week1,Sunday
546,GUEST_INVITE,0,0,104,cuvox.de,0,40,True,False,2013,10,week4,Friday
547,ORG_INVITE,1,1,335,hotmail.com,0,0,False,False,2012,08,week4,Friday
548,ORG_INVITE,0,0,104,yahoo.com,0,1,False,False,2013,05,week1,Monday
549,PERSONAL_PROJECTS,0,0,16,gmail.com,0,0,False,uninvited,2014,05,week3,Friday
550,PERSONAL_PROJECTS,0,0,274,yahoo.com,0,0,False,uninvited,2012,11,week1,Friday
551,SIGNUP,1,0,4,yahoo.com,0,1,False,uninvited,2013,09,week1,Sunday
552,ORG_INVITE,0,0,160,hotmail.com,0,211,True,True,2012,08,week3,Friday
553,PERSONAL_PROJECTS,0,0,6,hotmail.com,0,1,False,uninvited,2013,12,week4,Saturday
554,ORG_INVITE,0,0,380,cuvox.de,0,5,False,False,2014,01,week3,Wednesday
555,PERSONAL_PROJECTS,1,0,371,yahoo.com,0,0,False,uninvited,2013,07,week4,Friday
556,GUEST_INVITE,1,1,36,gmail.com,0,1,False,False,2013,03,week4,Sunday
557,PERSONAL_PROJECTS,1,0,169,gmail.com,0,0,False,uninvited,2013,02,week3,Wednesday
558,PERSONAL_PROJECTS,1,0,84,gmail.com,0,0,False,uninvited,2014,04,week2,Friday
559,PERSONAL_PROJECTS,1,1,0,gustr.com,0,1,False,uninvited,2014,03,week1,Saturday
560,SIGNUP_GOOGLE_AUTH,0,0,51,gmail.com,0,4,False,uninvited,2013,03,week3,Thursday
561,SIGNUP,1,0,296,gustr.com,0,1,False,uninvited,2013,11,week2,Sunday
562,SIGNUP_GOOGLE_AUTH,1,0,3,gmail.com,0,1,False,uninvited,2012,06,week1,Sunday
563,ORG_INVITE,1,0,61,gmail.com,0,115,True,False,2013,07,week4,Monday
564,SIGNUP_GOOGLE_AUTH,0,0,249,gmail.com,0,1,False,uninvited,2012,06,week4,Monday
565,SIGNUP,0,0,192,yahoo.com,0,1,False,uninvited,2013,09,week3,Monday
566,GUEST_INVITE,0,0,281,hotmail.com,0,0,False,False,2013,08,week2,Friday
567,ORG_INVITE,0,0,117,yahoo.com,0,1,False,True,2013,06,week3,Tuesday
568,PERSONAL_PROJECTS,0,0,71,konbp.com,0,0,False,uninvited,2014,02,week1,Wednesday
569,SIGNUP,0,0,58,yahoo.com,0,1,False,uninvited,2013,04,week4,Wednesday
570,SIGNUP_GOOGLE_AUTH,1,1,12,gmail.com,0,1,False,uninvited,2014,01,week2,Wednesday
571,SIGNUP,1,1,35,gustr.com,0,44,True,uninvited,2014,01,week2,Saturday
572,SIGNUP_GOOGLE_AUTH,0,0,116,gmail.com,0,1,False,uninvited,2012,07,week3,Saturday
573,SIGNUP,0,0,328,hotmail.com,0,1,False,uninvited,2013,03,week3,Monday
574,GUEST_INVITE,0,0,300,gmail.com,0,3,False,True,2014,02,week3,Saturday
575,SIGNUP,1,1,147,gmail.com,0,1,False,uninvited,2014,01,week1,Sunday
576,ORG_INVITE,0,0,1,gmail.com,0,0,False,False,2012,07,week2,Wednesday
577,PERSONAL_PROJECTS,0,0,41,hotmail.com,0,0,False,uninvited,2013,06,week2,Tuesday
